user id,session id,article id,click,ratings,time spent,user type
2858439,3,538,yes,4,124,one time
9253985,3,9366,yes,4,126,one time
9253985,3,9366,yes,3,96,one time
1070830,3,2221,yes,4,121,one time
5333666,3,3980,yes,4,125,one time
3300484,3,2644,yes,2,64,one time
3300484,3,7993,yes,2,77,one time
9179937,3,1126,yes,2,82,one time
3892157,3,5367,yes,3,97,one time
1526437,3,5251,yes,5,143,one time
1526437,3,5146,yes,3,111,one time
5942057,3,2098,yes,4,132,one time
5942057,3,2511,yes,3,109,one time
7341332,3,5091,yes,2,80,one time
6545291,3,4963,yes,2,70,one time
3847652,3,2600,yes,4,116,one time
4875022,3,7452,yes,4,113,one time
4875022,3,5481,yes,3,107,one time
4875022,3,5478,yes,2,78,one time
6958230,3,9989,yes,4,119,one time
6743766,3,3420,yes,4,128,one time
6240500,3,4902,yes,2,76,one time
7793464,3,1204,yes,4,118,one time
8559707,3,7794,yes,3,112,one time
3854918,3,1368,yes,3,98,one time
7952138,3,8315,yes,1,34,one time
7233061,3,1296,yes,3,109,one time
7233061,3,8666,yes,3,100,one time
7078624,3,2918,yes,4,137,one time
7023001,3,1396,yes,3,108,one time
4481017,3,2705,yes,3,111,one time
2992352,3,4107,yes,3,98,one time
3537576,3,7869,yes,4,134,one time
8065868,3,2455,yes,3,99,one time
8662138,3,5250,yes,3,100,one time
1334244,3,9080,yes,2,78,one time
1334244,3,780,yes,3,98,one time
9710701,3,2426,yes,3,104,one time
7099164,3,7189,yes,3,90,one time
9665853,3,9444,yes,3,98,one time
9665853,3,3851,yes,3,114,one time
8378852,3,7627,yes,4,119,one time
9874392,3,1495,yes,3,89,one time
9874392,3,2382,yes,4,116,one time
9359221,3,337,yes,3,89,one time
1062191,3,8902,yes,3,88,one time
1062191,3,5904,yes,2,69,one time
1134127,3,6760,yes,4,129,one time
1134127,3,5912,yes,1,45,one time
1134127,3,4795,yes,2,63,one time
6978895,3,7236,yes,3,90,one time
9587717,3,886,yes,1,39,one time
9587717,3,3871,yes,3,98,one time
9587717,3,2977,yes,3,111,one time
5790788,3,5489,yes,5,153,one time
5790788,3,6647,yes,1,59,one time
2106485,3,230,yes,3,85,one time
2262814,3,1093,yes,2,66,one time
2262814,3,6735,yes,5,146,one time
8830726,3,274,yes,2,66,one time
3436957,3,4215,yes,3,90,one time
4715235,3,223,yes,2,77,one time
8093842,3,1034,yes,4,125,one time
8093842,3,3029,yes,4,117,one time
5864011,3,6880,yes,3,111,one time
1342684,3,9128,yes,3,107,one time
5686235,3,8169,yes,4,120,one time
5686235,3,4180,yes,3,94,one time
9184887,3,9017,yes,3,99,one time
1136074,3,4926,yes,2,67,one time
1136074,3,4369,yes,1,54,one time
1136074,3,4926,yes,3,85,one time
8865600,3,6550,yes,2,86,one time
8209989,3,7619,yes,3,114,one time
2295375,3,7258,yes,4,118,one time
4926074,3,2538,yes,3,110,one time
4926074,3,5259,yes,4,113,one time
8686743,3,8328,yes,3,104,one time
1360257,3,9105,yes,3,103,one time
8752330,3,9962,yes,5,142,one time
8798956,3,2503,yes,2,82,one time
6414419,3,9315,yes,3,95,one time
1352021,3,3658,yes,2,74,one time
1352021,3,5904,yes,3,92,one time
1846035,3,5767,yes,3,96,one time
1846035,3,7201,yes,3,96,one time
5158640,3,2754,yes,4,126,one time
5158640,3,9264,yes,2,62,one time
9281204,3,2511,yes,4,115,one time
9281204,3,2511,yes,3,97,one time
3796630,3,5443,yes,1,58,one time
3796630,3,6727,yes,5,152,one time
5727862,3,1522,yes,3,90,one time
9177920,3,1508,yes,3,114,one time
7847585,3,6140,yes,3,102,one time
9720443,3,4289,yes,1,45,one time
9720443,3,4354,yes,4,128,one time
9217281,3,3882,yes,3,95,one time
6989395,3,2977,yes,4,113,one time
9702705,3,4089,yes,2,72,one time
9702705,3,7563,yes,3,110,one time
6588175,3,4138,yes,3,99,one time
7691375,3,8552,yes,2,86,one time
8818738,3,5987,yes,3,113,one time
4093447,3,5039,yes,4,124,one time
2517721,3,4445,yes,3,99,one time
2517721,3,9846,yes,2,81,one time
9462826,3,5546,yes,2,72,one time
9462826,3,3379,yes,3,91,one time
9462826,3,4484,yes,3,102,one time
9789179,3,5989,yes,3,92,one time
9862446,3,5927,yes,1,59,one time
9862446,3,8970,yes,4,119,one time
9862446,3,3481,yes,4,120,one time
8773398,3,3856,yes,3,107,one time
8357893,3,10050,yes,3,96,one time
8357893,3,3603,yes,3,93,one time
8357893,3,3051,yes,3,103,one time
2740051,3,6529,yes,2,80,one time
1590445,3,9363,yes,2,73,one time
3791486,3,6166,yes,3,93,one time
5777751,3,1542,yes,2,64,one time
1261623,3,5041,yes,3,97,one time
1319612,3,7342,yes,2,72,one time
2618589,3,5969,yes,2,76,one time
1435296,3,4590,yes,4,123,one time
8012421,3,6822,yes,4,133,one time
8012421,3,4937,yes,2,70,one time
8012421,3,4937,yes,4,134,one time
9153043,3,1129,yes,3,96,one time
6901508,3,5931,yes,2,71,one time
7480879,3,6391,yes,3,107,one time
7480879,3,5108,yes,4,125,one time
8649498,3,860,yes,4,118,one time
1201720,3,9271,yes,4,116,one time
7697363,3,2337,yes,4,126,one time
7697363,3,2376,yes,3,100,one time
7697363,3,1761,yes,3,111,one time
6579718,3,6026,yes,2,74,one time
4995128,3,2881,yes,5,144,one time
9462270,3,4730,yes,4,134,one time
8311507,3,3636,yes,4,116,one time
3876491,3,9579,yes,3,89,one time
3958510,3,4455,yes,3,90,one time
5892963,3,7395,yes,5,139,one time
5892963,3,6149,yes,1,56,one time
5892963,3,7395,yes,2,82,one time
2164264,3,5644,yes,4,129,one time
2164264,3,1256,yes,3,96,one time
2164264,3,6084,yes,3,99,one time
7964895,3,3394,yes,4,117,one time
6674170,3,6423,yes,4,117,one time
1104081,3,7593,yes,3,112,one time
5669483,3,7795,yes,3,99,one time
7404279,3,6525,yes,2,71,one time
4623766,3,6280,yes,3,89,one time
4623766,3,9757,yes,2,54,one time
4236177,3,5417,yes,3,104,one time
3860926,3,247,yes,3,107,one time
3695854,3,663,yes,3,98,one time
3695854,3,3374,yes,3,84,one time
3695854,3,2524,yes,4,115,one time
7906234,3,8818,yes,5,148,one time
6958182,3,3200,yes,3,96,one time
6958182,3,3200,yes,2,84,one time
6958182,3,6708,yes,3,116,one time
3396706,3,3486,yes,4,134,one time
6592620,3,4587,yes,2,74,one time
8534962,3,1933,yes,2,59,one time
4271199,3,8777,yes,2,66,one time
4271199,3,9792,yes,4,120,one time
6609206,3,3894,yes,4,139,one time
6678803,3,6255,yes,2,79,one time
6678803,3,803,yes,3,102,one time
1712394,3,4912,yes,3,94,one time
9937282,3,7725,yes,4,141,one time
5992198,3,5491,yes,3,100,one time
5992198,3,2576,yes,2,72,one time
8169842,3,2958,yes,3,121,one time
8169842,3,6174,yes,3,100,one time
5536228,3,58,yes,2,74,one time
5536228,3,3317,yes,3,96,one time
5536228,3,8695,yes,3,107,one time
8956859,3,642,yes,2,82,one time
6326896,3,3133,yes,3,99,one time
2290711,3,9648,yes,3,110,one time
2290711,3,203,yes,4,131,one time
7500871,3,6200,yes,3,90,one time
7828613,3,1891,yes,3,109,one time
8053698,3,8876,yes,2,79,one time
2247432,3,7907,yes,4,123,one time
9697708,3,8901,yes,3,89,one time
9697708,3,4201,yes,3,101,one time
9697708,3,6505,yes,3,104,one time
2813843,3,10001,yes,2,72,one time
2771076,3,1342,yes,3,89,one time
2201436,3,3362,yes,3,105,one time
2201436,3,3924,yes,4,127,one time
2201436,3,3797,yes,2,88,one time
6196618,3,7751,yes,5,148,one time
5588131,3,721,yes,3,91,one time
5588131,3,7952,yes,4,117,one time
5588131,3,9110,yes,2,65,one time
9200857,3,3354,yes,3,104,one time
4565420,3,1804,yes,2,74,one time
8503276,3,2682,yes,4,116,one time
6108184,3,6537,yes,3,104,one time
1233177,3,7617,yes,3,101,one time
1233177,3,2649,yes,2,67,one time
1233177,3,6833,yes,3,115,one time
7391481,3,1528,yes,3,89,one time
5551758,3,6466,yes,4,130,one time
4940999,3,4789,yes,3,97,one time
7048629,3,1066,yes,2,60,one time
7048629,3,8641,yes,3,96,one time
7048629,3,7653,yes,4,110,one time
4123751,3,89,yes,4,113,one time
4123751,3,4937,yes,2,89,one time
4123751,3,1742,yes,4,122,one time
1259843,3,58,yes,2,80,one time
1259843,3,5794,yes,3,105,one time
7345802,3,3306,yes,3,97,one time
4251953,3,663,yes,3,98,one time
4251953,3,4734,yes,3,112,one time
1166014,3,8724,yes,2,71,one time
1166014,3,2037,yes,3,97,one time
1166014,3,3584,yes,3,95,one time
4581752,3,1044,yes,3,90,one time
4581752,3,5712,yes,4,129,one time
4581752,3,9721,yes,4,113,one time
1700459,3,6735,yes,1,50,one time
2470747,3,422,yes,4,121,one time
7469508,3,5321,yes,1,50,one time
4547631,3,92,yes,3,108,one time
1157616,3,4098,yes,4,129,one time
1157616,3,4332,yes,2,83,one time
7468718,3,3326,yes,3,97,one time
7468718,3,481,yes,3,98,one time
6019061,3,9586,yes,3,91,one time
6191578,3,6489,yes,5,140,one time
8466733,3,6500,yes,4,131,one time
8466733,3,5361,yes,4,119,one time
7807864,3,8590,yes,2,72,one time
7940046,3,5582,yes,4,125,one time
6678381,3,3715,yes,4,129,one time
8438679,3,9034,yes,4,123,one time
8438679,3,3592,yes,2,74,one time
1146289,3,3741,yes,4,134,one time
1146289,3,6521,yes,5,160,one time
9612147,3,1545,yes,3,111,one time
2779339,3,6372,yes,2,82,one time
2779339,3,229,yes,5,143,one time
8739555,3,3326,yes,2,76,one time
8739555,3,4468,yes,2,81,one time
5323740,3,7168,yes,2,63,one time
5323740,3,6480,yes,3,101,one time
9038173,3,1128,yes,2,63,one time
1817955,3,6930,yes,3,107,one time
9754576,3,7813,yes,4,134,one time
9213304,3,4873,yes,3,102,one time
9213304,3,5784,yes,4,114,one time
9710001,3,2430,yes,4,119,one time
4367509,3,1145,yes,2,76,one time
7421024,3,4975,yes,2,75,one time
8938163,3,9791,yes,3,88,one time
8938163,3,3264,yes,4,123,one time
4616085,3,6760,yes,3,92,one time
9887618,3,6359,yes,3,89,one time
8919036,3,1588,yes,3,100,one time
1254707,3,7137,yes,4,119,one time
6148362,3,4434,yes,3,105,one time
5100559,3,539,yes,3,101,one time
5424828,3,4779,yes,2,83,one time
1021472,3,7258,yes,4,115,one time
1085780,3,4802,yes,4,129,one time
1085780,3,3746,yes,4,119,one time
1085780,3,3746,yes,2,72,one time
4623451,3,2003,yes,3,89,one time
7335377,3,4724,yes,3,109,one time
5062839,3,1998,yes,2,80,one time
8590695,3,9524,yes,3,112,one time
4961793,3,790,yes,3,87,one time
4961793,3,6250,yes,4,122,one time
2215578,3,5026,yes,3,81,one time
2215578,3,7714,yes,3,97,one time
2215578,3,5685,yes,2,81,one time
5033112,3,6428,yes,4,141,one time
6019211,3,6321,yes,2,86,one time
6019211,3,9591,yes,3,103,one time
5816611,3,6810,yes,4,120,one time
5816611,3,5248,yes,5,152,one time
5816611,3,9731,yes,4,132,one time
5200383,3,6080,yes,4,111,one time
8776671,3,9953,yes,4,132,one time
2380363,3,6891,yes,5,149,one time
8659197,3,5030,yes,3,91,one time
8659197,3,7367,yes,4,127,one time
8659197,3,5030,yes,2,81,one time
6403196,3,5401,yes,4,112,one time
3336332,3,7102,yes,4,113,one time
7402459,3,5964,yes,4,131,one time
9353755,3,2304,yes,2,61,one time
9353755,3,136,yes,3,89,one time
7876346,3,984,yes,3,114,one time
6459625,3,3022,yes,4,115,one time
1904809,3,7010,yes,4,128,one time
4505177,3,2157,yes,3,114,one time
4505177,3,9198,yes,2,66,one time
6279953,3,1414,yes,3,105,one time
6279953,3,1414,yes,3,102,one time
5012073,3,3817,yes,4,118,one time
5012073,3,513,yes,2,69,one time
5012073,3,3399,yes,3,108,one time
3181629,3,3841,yes,5,162,one time
8055148,3,1014,yes,4,137,one time
7695367,3,7091,yes,3,96,one time
7725464,3,838,yes,3,111,one time
8419378,3,6259,yes,2,64,one time
3688414,3,3502,yes,2,71,one time
1635720,3,9399,yes,3,94,one time
7479529,3,2949,yes,2,58,one time
7479529,3,2949,yes,3,109,one time
4960673,3,4430,yes,4,114,one time
8970211,3,5578,yes,3,82,one time
9653283,3,59,yes,3,96,one time
5135169,3,9061,yes,5,146,one time
5135169,3,9578,yes,3,88,one time
9215289,3,2885,yes,3,112,one time
4746990,3,1251,yes,3,105,one time
5900553,3,2809,yes,3,84,one time
2475201,3,3747,yes,3,96,one time
2543710,3,5195,yes,2,79,one time
4165864,3,6820,yes,2,78,one time
3778627,3,286,yes,3,110,one time
3778627,3,7463,yes,5,157,one time
3778627,3,3309,yes,4,121,one time
3134121,3,2358,yes,3,111,one time
9836073,3,6394,yes,3,100,one time
6210804,3,4017,yes,3,112,one time
2808309,3,6844,yes,3,112,one time
4223536,3,8914,yes,4,128,one time
4223536,3,473,yes,5,149,one time
2494559,3,4624,yes,2,73,one time
4926878,3,2172,yes,2,62,one time
8213179,3,2407,yes,4,126,one time
5120458,3,223,yes,2,74,one time
9815593,3,3076,yes,4,134,one time
2175968,3,1437,yes,4,121,one time
8345839,3,7869,yes,5,141,one time
3010550,3,4039,yes,2,65,one time
8917659,3,7357,yes,3,103,one time
7193562,3,4238,yes,4,126,one time
2846079,3,4590,yes,3,99,one time
2846079,3,9834,yes,2,59,one time
9478056,3,1044,yes,4,130,one time
8742081,3,8497,yes,2,78,one time
3676810,3,199,yes,3,90,one time
8808060,3,3339,yes,4,126,one time
2638217,3,5062,yes,3,100,one time
3304543,3,5426,yes,2,80,one time
3304543,3,6132,yes,4,126,one time
3304543,3,3695,yes,2,72,one time
2891019,3,7869,yes,2,88,one time
2891019,3,9578,yes,4,125,one time
2891019,3,6697,yes,4,139,one time
7492519,3,434,yes,3,91,one time
6284019,3,3862,yes,2,75,one time
6880679,3,5614,yes,3,107,one time
4485037,3,9246,yes,3,113,one time
8179471,3,2954,yes,3,115,one time
2157096,3,4500,yes,3,93,one time
7016903,3,5535,yes,3,91,one time
5677527,3,9937,yes,3,85,one time
8382153,3,9482,yes,3,98,one time
1736641,3,1458,yes,4,132,one time
1425731,3,5498,yes,2,76,one time
3904643,3,4960,yes,3,108,one time
4717549,3,599,yes,3,110,one time
4523599,3,8447,yes,3,99,one time
8083015,3,6381,yes,2,74,one time
6522636,3,4217,yes,2,67,one time
2794735,3,2562,yes,4,135,one time
2794735,3,6477,yes,3,98,one time
2645342,3,2495,yes,2,69,one time
2471590,3,9315,yes,4,137,one time
8606130,3,8637,yes,2,91,one time
5908758,3,3866,yes,3,97,one time
9545892,3,5090,yes,2,79,one time
3898964,3,7547,yes,4,118,one time
9529779,3,7076,yes,4,135,one time
9529779,3,9433,yes,4,140,one time
5878056,3,8239,yes,4,131,one time
3281852,3,740,yes,4,122,one time
9481981,3,3503,yes,3,96,one time
7244961,3,6128,yes,3,98,one time
7244961,3,7287,yes,3,89,one time
5070594,3,9723,yes,2,78,one time
5070594,3,6728,yes,3,86,one time
1339425,3,2268,yes,3,89,one time
8228962,3,4611,yes,3,95,one time
9914758,3,9205,yes,2,65,one time
8053898,3,2311,yes,3,111,one time
8053898,3,95,yes,2,80,one time
5128488,3,792,yes,3,90,one time
6123896,3,1099,yes,3,102,one time
6123896,3,9025,yes,3,86,one time
5283117,3,3278,yes,2,77,one time
5283117,3,2762,yes,3,87,one time
5339623,3,9444,yes,2,70,one time
5339623,3,8973,yes,3,114,one time
5196297,3,2677,yes,2,71,one time
1791217,3,4565,yes,3,93,one time
8674875,3,7429,yes,3,106,one time
4113299,3,3933,yes,4,116,one time
4000462,3,9473,yes,1,43,one time
5207560,3,2310,yes,4,119,one time
5207560,3,5899,yes,4,120,one time
1453565,3,9098,yes,4,123,one time
5613691,3,3534,yes,3,86,one time
1861848,3,5853,yes,3,99,one time
9185218,3,4961,yes,1,43,one time
6738932,3,8419,yes,2,62,one time
5074425,3,4233,yes,4,124,one time
4171002,3,7960,yes,2,84,one time
9088378,3,4160,yes,3,101,one time
9088378,3,5578,yes,3,111,one time
9088378,3,128,yes,3,85,one time
7071588,3,7335,yes,2,80,one time
5955105,3,5106,yes,2,83,one time
8722897,3,6102,yes,4,119,one time
8020044,3,6529,yes,4,142,one time
8020044,3,6529,yes,2,72,one time
8959494,3,8544,yes,4,140,one time
9875888,3,4537,yes,3,93,one time
9875888,3,8202,yes,3,84,one time
9875888,3,8202,yes,1,43,one time
3011217,3,2394,yes,4,123,one time
1128365,3,4297,yes,4,137,one time
8583548,3,688,yes,2,82,one time
5250423,3,1746,yes,2,64,one time
1184097,3,207,yes,3,102,one time
1755318,3,9347,yes,4,143,one time
1531999,3,2650,yes,3,99,one time
5127653,3,8625,yes,3,93,one time
5723467,3,869,yes,4,126,one time
3244149,3,3146,yes,3,93,one time
9132981,3,6150,yes,3,95,one time
8602818,3,6888,yes,2,84,one time
3553273,3,7637,yes,2,93,one time
1387197,3,2469,yes,3,96,one time
5723539,3,8706,yes,2,62,one time
5028753,3,4636,yes,2,65,one time
3614903,3,1676,yes,3,102,one time
1831770,3,8599,yes,2,78,one time
1831770,3,5031,yes,3,93,one time
3849329,3,3044,yes,4,133,one time
3849329,3,513,yes,4,139,one time
9271548,3,3318,yes,4,142,one time
6561937,3,6889,yes,4,117,one time
9380090,3,1163,yes,3,100,one time
9380090,3,2193,yes,3,114,one time
6334104,3,3022,yes,1,59,one time
6895577,3,571,yes,4,127,one time
6895577,3,5288,yes,4,133,one time
6895577,3,2836,yes,3,106,one time
4413413,3,5172,yes,5,150,one time
9702446,3,4793,yes,2,66,one time
1702008,3,4645,yes,2,62,one time
1524305,3,5696,yes,2,84,one time
1524305,3,1340,yes,3,101,one time
8771013,3,3825,yes,3,90,one time
2217742,3,4340,yes,3,96,one time
2217742,3,4120,yes,4,128,one time
3842391,3,4874,yes,4,112,one time
8305685,3,9592,yes,3,94,one time
5548304,3,1087,yes,3,97,one time
5548304,3,1087,yes,4,128,one time
9229913,3,1610,yes,4,112,one time
9229913,3,3433,yes,4,118,one time
1266643,3,2789,yes,4,111,one time
1266643,3,9364,yes,3,91,one time
4579607,3,4543,yes,3,100,one time
6813165,3,7838,yes,2,61,one time
6813165,3,881,yes,2,65,one time
6961715,3,9845,yes,4,129,one time
4835868,3,5323,yes,2,81,one time
8748055,3,6714,yes,4,120,one time
3277270,3,94,yes,5,161,one time
4868779,3,1817,yes,2,76,one time
4868779,3,8467,yes,4,113,one time
1230334,3,5321,yes,2,84,one time
1230334,3,989,yes,2,84,one time
1230334,3,4228,yes,3,85,one time
9451269,3,1288,yes,3,97,one time
1724437,3,2986,yes,3,107,one time
2461134,3,2759,yes,3,97,one time
5810364,3,8241,yes,3,113,one time
5810364,3,9866,yes,4,122,one time
5810364,3,7637,yes,3,96,one time
6962953,3,8924,yes,4,133,one time
3480290,3,6214,yes,4,125,one time
2430206,3,5015,yes,2,85,one time
7022993,3,674,yes,3,111,one time
9012774,3,3812,yes,4,135,one time
6875129,3,4772,yes,2,76,one time
6875129,3,4877,yes,2,75,one time
3653865,3,9632,yes,4,131,one time
1707479,3,7047,yes,3,86,one time
9752929,3,3102,yes,4,132,one time
2451257,3,2123,yes,2,73,one time
2451257,3,387,yes,3,90,one time
1449861,3,8883,yes,4,121,one time
4916669,3,4876,yes,3,85,one time
4916669,3,8408,yes,4,140,one time
5384153,3,1300,yes,2,73,one time
1689093,3,5721,yes,4,117,one time
9284694,3,2378,yes,3,97,one time
5433895,3,1124,yes,4,131,one time
8521828,3,7821,yes,3,111,one time
4852963,3,6239,yes,3,103,one time
4852963,3,4400,yes,3,86,one time
2718041,3,2997,yes,3,107,one time
2719540,3,3584,yes,4,127,one time
7437803,3,3647,yes,3,101,one time
8753882,3,1746,yes,2,78,one time
3093365,3,4558,yes,2,75,one time
8410702,3,8660,yes,2,85,one time
8410702,3,7080,yes,3,103,one time
9068706,3,5422,yes,2,80,one time
5420697,3,9411,yes,3,107,one time
3533224,3,4224,yes,4,121,one time
3533224,3,1652,yes,3,95,one time
7337563,3,3767,yes,2,71,one time
2339951,3,841,yes,2,80,one time
2339951,3,9600,yes,4,123,one time
2326893,3,274,yes,4,133,one time
5104964,3,9407,yes,2,73,one time
5104964,3,118,yes,4,125,one time
9212940,3,2257,yes,3,116,one time
2646884,3,9529,yes,4,121,one time
7935657,3,3121,yes,3,111,one time
4193623,3,9846,yes,2,70,one time
7580159,3,379,yes,3,84,one time
7580159,3,379,yes,3,99,one time
7580159,3,1637,yes,2,83,one time
1859494,3,2216,yes,2,71,one time
3217198,3,9973,yes,2,58,one time
2523311,3,3422,yes,4,139,one time
1709963,3,9846,yes,3,102,one time
5629600,3,3882,yes,3,93,one time
3918261,3,6397,yes,2,64,one time
4559800,3,8522,yes,3,101,one time
7556841,3,8019,yes,4,128,one time
2420344,3,8261,yes,3,93,one time
4171577,3,3350,yes,6,171,one time
3965716,3,10001,yes,4,136,one time
3965716,3,4598,yes,3,103,one time
3965716,3,415,yes,4,112,one time
3443924,3,2805,yes,4,138,one time
4493560,3,5742,yes,1,60,one time
4493560,3,8548,yes,4,128,one time
8691958,3,6428,yes,3,167,regular
8691958,3,7485,yes,3,189,regular
3438410,3,2549,yes,4,232,regular
3438410,3,8801,yes,3,163,regular
9854369,3,1207,yes,3,164,regular
9854369,3,2243,yes,3,186,regular
9854369,3,9042,yes,3,193,regular
5835892,3,9987,yes,3,175,regular
5835892,3,1977,yes,3,177,regular
5835892,3,9987,yes,3,163,regular
6364256,3,4145,yes,4,216,regular
6364256,3,4573,yes,4,209,regular
3308515,3,7015,yes,3,209,regular
7102281,3,8237,yes,4,242,regular
7102281,3,7700,yes,3,176,regular
7102281,3,5478,yes,3,204,regular
8781700,3,7715,yes,4,207,regular
7005730,3,6363,yes,3,156,regular
7005730,3,8104,yes,2,116,regular
7005730,3,6775,yes,2,120,regular
3365933,3,6789,yes,3,174,regular
3365933,3,7158,yes,3,180,regular
7559076,3,9098,yes,3,164,regular
7559076,3,3790,yes,3,196,regular
3290238,3,6877,yes,5,289,regular
8360326,3,8194,yes,3,199,regular
5935295,3,3093,yes,2,142,regular
5935295,3,3362,yes,3,165,regular
5935295,3,828,yes,2,118,regular
1906496,3,515,yes,4,218,regular
1906496,3,8173,yes,3,191,regular
6938338,3,3044,yes,4,216,regular
6515794,3,3451,yes,3,181,regular
6515794,3,3451,yes,3,196,regular
6515794,3,3741,yes,4,214,regular
4142891,3,8700,yes,2,137,regular
4142891,3,2675,yes,3,174,regular
3011406,3,2800,yes,3,173,regular
5687870,3,7504,yes,2,122,regular
5687870,3,7759,yes,3,191,regular
3084520,3,2234,yes,3,208,regular
7275640,3,4804,yes,2,111,regular
9160208,3,9861,yes,3,203,regular
9160208,3,8199,yes,2,145,regular
5193155,3,2070,yes,4,207,regular
9949599,3,1613,yes,4,206,regular
9949599,3,1613,yes,3,196,regular
9949599,3,977,yes,3,192,regular
9949599,3,1596,yes,2,148,regular
9078692,3,3083,yes,4,217,regular
9078692,3,5920,yes,2,141,regular
9078692,3,5920,yes,3,200,regular
7836723,3,6575,yes,2,141,regular
7836723,3,5276,yes,3,156,regular
5146721,3,4145,yes,4,204,regular
5146721,3,4145,yes,3,191,regular
9564001,3,1385,yes,3,184,regular
3482735,3,1034,yes,3,166,regular
3482735,3,1034,yes,3,168,regular
2524279,3,6867,yes,3,149,regular
5886386,3,2202,yes,2,104,regular
3772351,3,7953,yes,3,191,regular
9080908,3,7940,yes,3,184,regular
9080908,3,7506,yes,3,165,regular
3501611,3,7219,yes,4,254,regular
4505705,3,4688,yes,4,256,regular
4505705,3,5104,yes,2,152,regular
1013405,3,9975,yes,3,200,regular
1013405,3,9785,yes,3,162,regular
3088792,3,4752,yes,3,203,regular
3088792,3,7669,yes,3,185,regular
3088792,3,7669,yes,3,194,regular
3088792,3,1967,yes,3,182,regular
9364338,3,1647,yes,3,166,regular
1589757,3,4933,yes,2,137,regular
1589757,3,3534,yes,3,178,regular
8430525,3,6950,yes,2,164,regular
8430525,3,3389,yes,3,157,regular
2048903,3,2575,yes,2,140,regular
3738021,3,6334,yes,2,126,regular
7014219,3,7321,yes,3,180,regular
7273616,3,5665,yes,3,171,regular
7273616,3,7889,yes,3,202,regular
7609300,3,7945,yes,2,116,regular
5544863,3,7566,yes,3,159,regular
5773407,3,968,yes,3,190,regular
1633402,3,8110,yes,3,164,regular
5022044,3,2799,yes,3,161,regular
7843639,3,7507,yes,3,180,regular
4094763,3,4485,yes,3,188,regular
4094763,3,9866,yes,3,181,regular
1915242,3,8712,yes,3,180,regular
5406704,3,9875,yes,4,235,regular
7045499,3,7848,yes,2,128,regular
7045499,3,2626,yes,3,171,regular
7045499,3,540,yes,3,163,regular
7045499,3,8066,yes,3,200,regular
1333534,3,6504,yes,3,168,regular
1333534,3,5729,yes,3,204,regular
5677140,3,1718,yes,3,168,regular
4862893,3,10015,yes,2,127,regular
4862893,3,5959,yes,3,204,regular
4862893,3,3712,yes,3,191,regular
4862893,3,10015,yes,2,160,regular
4705281,3,1174,yes,2,124,regular
4705281,3,1174,yes,3,169,regular
6101088,3,5146,yes,2,140,regular
6101088,3,5031,yes,3,162,regular
8258347,3,2919,yes,3,188,regular
6466300,3,2571,yes,4,228,regular
6466300,3,8322,yes,2,156,regular
2858459,3,796,yes,4,207,regular
2858459,3,7234,yes,4,215,regular
7997910,3,3534,yes,2,143,regular
7997910,3,4757,yes,4,206,regular
7997910,3,4975,yes,2,123,regular
3438692,3,5959,yes,2,154,regular
3438692,3,8172,yes,3,174,regular
8392026,3,6115,yes,3,191,regular
8658607,3,4609,yes,2,121,regular
8658607,3,4238,yes,3,184,regular
8658607,3,1355,yes,4,214,regular
4783829,3,7702,yes,3,181,regular
4783829,3,4485,yes,3,188,regular
8888683,3,5012,yes,3,196,regular
8679376,3,429,yes,3,198,regular
8679376,3,6529,yes,3,160,regular
8679376,3,2549,yes,2,130,regular
8679376,3,6400,yes,3,166,regular
2346208,3,5031,yes,3,202,regular
2346208,3,4991,yes,2,119,regular
5091264,3,2355,yes,3,182,regular
9453149,3,4228,yes,3,192,regular
9453149,3,1933,yes,3,195,regular
9453149,3,3133,yes,4,240,regular
9982889,3,3678,yes,4,233,regular
9982889,3,8159,yes,3,156,regular
6119224,3,4012,yes,4,214,regular
3369845,3,8989,yes,4,248,regular
7177457,3,6391,yes,2,101,regular
5904057,3,9785,yes,3,213,regular
5904057,3,9785,yes,2,122,regular
5904057,3,9975,yes,2,98,regular
9202083,3,5694,yes,2,149,regular
9202083,3,9375,yes,2,147,regular
9202083,3,5694,yes,3,171,regular
6080440,3,3481,yes,3,187,regular
9392042,3,16,yes,4,205,regular
9392042,3,1204,yes,3,164,regular
9392042,3,1160,yes,3,162,regular
9392042,3,1204,yes,4,224,regular
4011607,3,1937,yes,3,183,regular
4011607,3,6080,yes,4,247,regular
4011607,3,3010,yes,4,200,regular
3319811,3,8173,yes,4,220,regular
3658546,3,8447,yes,4,229,regular
3658546,3,7989,yes,2,128,regular
3658546,3,5578,yes,3,177,regular
3658546,3,6601,yes,3,159,regular
4282017,3,3893,yes,5,268,regular
4282017,3,7749,yes,2,152,regular
4282017,3,1493,yes,2,161,regular
6767684,3,9846,yes,3,169,regular
3043340,3,6033,yes,2,105,regular
3043340,3,2831,yes,4,212,regular
3043340,3,1812,yes,3,191,regular
6161096,3,2484,yes,2,117,regular
1474754,3,1644,yes,4,235,regular
1474754,3,5242,yes,3,165,regular
5510082,3,755,yes,3,203,regular
5510082,3,4722,yes,4,229,regular
5510082,3,755,yes,3,205,regular
4379018,3,5074,yes,4,221,regular
4379018,3,683,yes,3,200,regular
6876033,3,5247,yes,4,209,regular
6876033,3,4105,yes,3,168,regular
5649778,3,4741,yes,3,208,regular
5649778,3,7644,yes,3,156,regular
